tenant,site,device,classification,device_evidence,live_messages,retained_messages,lwt,kinds,parent_device
inter,saint-maur,snx-34,derived_channel_topic,False,14,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-35,derived_channel_topic,False,18,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-38,derived_channel_topic,False,12,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-39,derived_channel_topic,False,15,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-40,derived_channel_topic,False,17,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-41,derived_channel_topic,False,16,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-42,derived_channel_topic,False,12,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-43,derived_channel_topic,False,10,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-449,derived_channel_topic,False,0,1,,REGULATEUR,snx
inter,saint-maur,snx-46,derived_channel_topic,False,14,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-47,derived_channel_topic,False,13,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-48,derived_channel_topic,False,13,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-49,derived_channel_topic,False,11,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-50,derived_channel_topic,False,15,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-51,derived_channel_topic,False,16,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-551,derived_channel_topic,False,0,1,,REGULATEUR,snx
inter,saint-maur,snx-60,derived_channel_topic,False,13,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-61,derived_channel_topic,False,13,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-610,derived_channel_topic,False,0,1,,REGULATEUR_LOG,snx
inter,saint-maur,snx-62,derived_channel_topic,False,12,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-63,derived_channel_topic,False,12,2,,REGULATEUR;REGULATEUR_LOG,snx
inter,saint-maur,snx-64,derived_channel_topic,False,14,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-65,derived_channel_topic,False,13,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-66,derived_channel_topic,False,14,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,snx-662,derived_channel_topic,False,0,1,,REGULATEUR_LOG,snx
inter,saint-maur,snx-666,derived_channel_topic,False,0,1,,REGULATEUR_LOG,snx
inter,saint-maur,snx-67,derived_channel_topic,False,16,3,,REGULATEUR;REGULATEUR_LOG;STATISTIC,snx
inter,saint-maur,virtuel_froid,defined,False,24,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,
bauduin,seignosse,0x16FF,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x2866,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x4660,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x480B,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x67E6,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x67FA,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x70EC,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x7B85,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x7FF6,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x827F,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0x869C,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,0xC09F,sensor_endpoint,False,0,1,,SENSOR,
bauduin,seignosse,chx-1er-dressing,missing_device,True,4,4,Online,LOGGING;LWT;PRINT;PWHOURS;SENSOR;STATE,
bauduin,seignosse,chx-1er-mauve,missing_device,True,0,10,Offline,CONSO_DETAILS;COUT;COUTS;HEARTBEAT;LWT;PRINT;PWDAYS;PWHOURS;PWMONTHS;SENSOR,
bauduin,seignosse,chx-1er-suite,missing_device,True,4,10,Online,CONSO_DETAILS;COUT;COUTS;HEARTBEAT;LOGGING;LWT;PRINT;PWDAYS;PWHOURS;PWMONTHS;SENSOR;STATE,
bauduin,seignosse,chx-rdc-bleue,missing_device,True,0,3,Offline,LWT;PRINT;PWHOURS,
bauduin,seignosse,chx-rdc-cuisine,missing_device,True,4,4,Online,LOGGING;LWT;PRINT;PWHOURS;SENSOR;STATE,
bauduin,seignosse,chx-rdc-rouge,missing_device,True,6,10,Online,CONSO_DETAILS;COUT;COUTS;HEARTBEAT;LOGGING;LWT;PRINT;PWDAYS;PWHOURS;PWMONTHS;RESULT;SENSOR;STATE,
bauduin,seignosse,chx-rdc-verte,missing_device,True,2,4,Online,LOGGING;LWT;PRINT;PWHOURS;SENSOR;STATE,
bauduin,seignosse,dl4-annexe,defined,False,0,1,,PRINT,
bauduin,seignosse,dl4-annexe-1,derived_channel_topic,False,0,1,,POWER,dl4-annexe
bauduin,seignosse,dl4-annexe-2,derived_channel_topic,False,0,1,,POWER,dl4-annexe
bauduin,seignosse,dl4-annexe-3,derived_channel_topic,False,0,1,,POWER,dl4-annexe
bauduin,seignosse,dl4-principal-1,derived_channel_topic,False,0,1,,POWER,dl4-principal
bauduin,seignosse,zb-bridge,missing_device,True,0,1,Offline,LWT,
